year, GAP, DTIME, DOY, HRMIN, UST, TA, WD, WS, NEE, FC, SFC, H, SH, LE, SLE, FG, TS1, TSdepth1, TS2, TSdepth2, PREC, RH, PRESS, CO2, VPD, SWC1, SWC2, Rn, PAR, Rg, Rgdif, PARout, RgOut, Rgl, RglOut, H2O, RE, GPP, CO2top, CO2height, APAR, PARdif, APARpct, ZL
2008,0,316.02083,316,30,0.358,20.61,123.4,3.557,-0.069,-0.046,-0.022,-7.36,-6999,28.459,-6999,-2.76,24,5,24.18,10,0,80.23,101.601,388.61,0.48,87.124,-6999,-67.74,0,0,-6999,-6999,4.25,-6999,-6999,18.964,-6999,-9999,388.61,2.6,-6999,-6999,-6999,-6999
2008,0,316.04167,316,100,0.328,20.54,71.7,3.493,0.047,-0.029,0.076,-6.865,-6999,26.662,-6999,-2.7,24.02,5,24.21,10,0,80.92,101.601,388.228,0.46,87.124,-6999,-62.78,0,0,-6999,-6999,3.83,-6999,-6999,19.08,-6999,-9999,388.228,2.6,-6999,-6999,-6999,-6999
2008,0,316.0625,316,130,0.349,20.56,118.3,3.379,0.242,0.23,0.012,-6.426,-6999,27.829,-6999,-2.64,24.03,5,24.21,10,0,81.67,101.601,389.496,0.44,87.124,-6999,-51.72,0,0,-6999,-6999,3.19,-6999,-6999,19.268,-6999,-9999,389.496,2.6,-6999,-6999,-6999,-6999
2008,0,316.08333,316,200,0.326,20.65,135.2,3.309,0.233,0.263,-0.029,-8.341,-6999,23.925,-6999,-2.57,24.04,5,24.22,10,0,81.63,101.601,389.692,0.45,87.124,-6999,-50.95,0,0,-6999,-6999,3.12,-6999,-6999,19.341,-6999,-9999,389.692,2.6,-6999,-6999,-6999,-6999
2008,0,316.10417,316,230,0.323,20.56,96.8,2.995,0.219,0.254,-0.035,-8.288,-6999,22.753,-6999,-2.52,24.03,5,24.21,10,0,81.84,101.601,389.198,0.44,87.124,-6999,-60.79,0,0,-6999,-6999,3.86,-6999,-6999,19.308,-6999,-9999,389.198,2.6,-6999,-6999,-6999,-6999
2008,0,316.125,316,300,0.334,20.54,107.1,3.093,0.232,0.217,0.016,-8.253,-6999,23.862,-6999,-2.46,24.04,5,24.22,10,0,82.52,101.5,388.606,0.42,87.124,-6999,-60.87,0,0,-6999,-6999,3.82,-6999,-6999,19.473,-6999,-9999,388.606,2.6,-6999,-6999,-6999,-6999
2008,0,316.14583,316,330,0.362,20.47,84.7,3.411,0.359,0.332,0.028,-9.759,-6999,28.115,-6999,-2.42,24.03,5,24.21,10,0,82.25,101.5,388.864,0.43,87.124,-6999,-60.07,0,0,-6999,-6999,3.66,-6999,-6999,19.348,-6999,-9999,388.864,2.6,-6999,-6999,-6999,-6999
2008,0,316.16667,316,400,0.351,20.38,107.9,3.198,0.184,0.167,0.018,-8.084,-6999,25.128,-6999,-2.38,24.03,5,24.21,10,0,82.83,101.5,389.318,0.41,87.124,-6999,-59.8,0,0,-6999,-6999,3.74,-6999,-6999,19.409,-6999,-9999,389.318,2.6,-6999,-6999,-6999,-6999
2008,0,316.1875,316,430,0.313,20.33,85.5,3.151,0.244,0.219,0.025,-7.423,-6999,20.707,-6999,-2.36,24.03,5,24.21,10,0,83.22,101.5,389.606,0.4,87.124,-6999,-59.07,0,0,-6999,-6999,3.66,-6999,-6999,19.459,-6999,-9999,389.606,2.6,-6999,-6999,-6999,-6999
2008,0,316.20833,316,500,0.327,20.3,66.6,3.009,0.176,0.177,-0.001,-8.47,-6999,21.213,-6999,-2.34,24.03,5,24.2,10,0,83.82,101.601,390.009,0.38,87.124,-6999,-58.64,0,0,-6999,-6999,3.66,-6999,-6999,19.545,-6999,-9999,390.009,2.6,-6999,-6999,-6999,-6999
2008,0,316.22917,316,530,0.314,20.36,77.6,3.242,0.158,0.171,-0.013,-9.485,-6999,18.765,-6999,-2.34,24.04,5,24.21,10,0,84.05,101.601,389.977,0.38,87.124,-6999,-59.15,0,0,-6999,-6999,3.66,-6999,-6999,19.655,-6999,-9999,389.977,2.6,-6999,-6999,-6999,-6999
2008,0,316.25,316,600,0.32,20.4,101.1,3.089,0.24,0.243,-0.002,-9.215,-6999,19.822,-6999,-2.34,24.04,5,24.21,10,0,84.17,101.601,389.758,0.38,87.124,-6999,-59.58,0,0,-6999,-6999,3.76,-6999,-6999,19.711,-6999,-9999,389.758,2.6,-6999,-6999,-6999,-6999
2008,0,316.27083,316,630,0.312,20.37,97.1,3.203,0.064,0.065,-0.001,-2.729,-6999,23.434,-6999,-2.35,24.03,5,24.2,10,0,84,101.601,389.719,0.38,87.124,-6999,-57.86,0.5,0,-6999,-6999,3.45,-6999,-6999,19.656,-6999,-9999,389.719,2.6,-6999,-6999,-6999,-6999
2008,0,316.29167,316,700,0.332,20.68,107.8,3.088,-0.575,-0.591,0.016,9.338,-6999,26.851,-6999,-2.37,24.04,5,24.21,10,0,84.87,101.7,389.695,0.37,87.124,-6999,-29.86,29.1,12.9,-6999,-6999,2.12,-6999,-6999,20.124,-6999,1.118,389.695,2.6,-6999,-6999,-6999,-6999
2008,0,316.3125,316,730,0.341,21.11,169,3.37,-0.927,-0.895,-0.032,23.637,-6999,28.766,-6999,-2.4,24.06,5,24.23,10,0,83.9,101.7,389.962,0.4,87.124,-6999,21.75,170.9,80.4,-6999,-6999,3.701,-6999,-6999,20.274,-6999,1.506,389.962,2.6,-6999,-6999,-6999,-6999
2008,0,316.33333,316,800,0.407,22.07,147.4,3.328,-1.317,-1.298,-0.018,38.526,-6999,42.572,-6999,-2.43,24.06,5,24.23,10,0,81.97,101.7,389.424,0.48,87.124,-6999,116.4,389.5,184.5,-6999,-6999,14.6,-6999,-6999,20.702,-6999,1.924,389.424,2.6,-6999,-6999,-6999,-6999
2008,0,316.35417,316,830,0.447,22.86,67.33,3.974,-1.692,-1.661,-0.031,50.443,-6999,50.047,-6999,-2.46,24.02,5,24.19,10,0,79.33,101.7,389.108,0.58,87.124,-6999,216.5,612,290.4,-6999,-6999,21.3,-6999,-6999,20.812,-6999,2.324,389.108,2.6,-6999,-6999,-6999,-6999
2008,0,316.375,316,900,0.447,23.33,46.12,4.441,-2.129,-2.074,-0.055,67.967,-6999,67.53,-6999,-2.5,23.96,5,24.13,10,0,78.71,101.801,388.583,0.61,87.124,-6999,295.6,780,370.4,-6999,-6999,23.6,-6999,-6999,21.093,-6999,2.794,388.583,2.6,-6999,-6999,-6999,-6999
2008,0,316.39583,316,930,0.425,24.03,59.23,4.367,-2.144,-2.036,-0.107,70.045,-6999,68.806,-6999,-2.54,23.93,5,24.1,10,0,78.25,101.801,387.656,0.65,87.124,-6999,416.1,1019,484.2,-6999,-6999,19.1,-6999,-6999,21.696,-6999,2.851,387.656,2.6,-6999,-6999,-6999,-6999
2008,0,316.41667,316,1000,0.422,24.83,72.1,4.293,-2.085,-1.989,-0.095,69.792,-6999,70.165,-6999,-2.59,23.91,5,24.08,10,0,77.41,101.801,385.832,0.71,87.124,-6999,498.6,1190,565.6,-6999,-6999,18.201,-6999,-6999,22.322,-6999,2.837,385.832,2.6,-6999,-6999,-6999,-6999
2008,0,316.4375,316,1030,0.432,25.57,64.761,4.09,-1.94,-1.874,-0.065,57.253,-6999,68.703,-6999,-2.64,23.87,5,24.04,10,0,76.81,101.801,384.215,0.76,87.124,-6999,556.7,1318,626.5,-6999,-6999,20.5,-6999,-6999,22.987,-6999,2.721,384.215,2.6,-6999,-6999,-6999,-6999
2008,0,316.45833,316,1100,0.468,25.89,37.51,4.307,-2,-1.965,-0.035,39.721,-6999,67.265,-6999,-2.68,23.87,5,24.04,10,0,77.45,101.7,383.095,0.75,87.124,-6999,505.7,1183,562.2,-6999,-6999,16.601,-6999,-6999,23.578,-6999,2.808,383.095,2.6,-6999,-6999,-6999,-6999
2008,0,316.47917,316,1130,0.388,26.19,36.13,4.527,-1.559,-1.564,0.005,37.677,-6999,64.215,-6999,-2.73,23.87,5,24.05,10,0,77.86,101.7,382.493,0.75,87.124,-6999,429.1,977,464.2,-6999,-6999,11.6,-6999,-6999,24.064,-6999,2.39,382.493,2.6,-6999,-6999,-6999,-6999
2008,0,316.5,316,1200,0.385,26.62,35.82,4.138,-1.278,-1.206,-0.072,33.159,-6999,58.391,-6999,-2.78,23.88,5,24.05,10,0,77.22,101.601,382.575,0.79,87.124,-6999,491.3,1107,526.1,-6999,-6999,11.9,-6999,-6999,24.422,-6999,2.122,382.575,2.6,-6999,-6999,-6999,-6999
2008,0,316.52083,316,1230,0.398,26.71,33.94,4.18,-1.218,-4.565,-0.065,51.221,-6999,99.19,-6999,-2.82,23.87,5,24.05,10,0,78.22,101.601,381.343,0.76,87.124,-6999,477.2,1072,509.4,-6999,-6999,10.9,-6999,-6999,24.852,-6999,2.085,381.343,2.6,-6999,-6999,-6999,-6999
2008,0,316.54167,316,1300,0.525,27.06,37.98,4.52,-1.68,-1.583,-0.096,25.336,-6999,156.28,-6999,-2.86,23.85,5,24.03,10,0,77.26,101.601,380.224,0.81,87.124,-6999,470.2,1071,508.9,-6999,-6999,13,-6999,-6999,24.99,-6999,2.598,380.224,2.6,-6999,-6999,-6999,-6999
2008,0,316.5625,316,1330,0.542,28,51.6,6.059,-1.299,-1.312,0.013,7.735,-6999,139.292,-6999,-2.9,23.84,5,24.01,10,0,71.65,101.601,378.569,1.07,87.235,-6999,639,1459,693.7,-6999,-6999,16.601,-6999,-6999,24.343,-6999,2.206,378.569,2.6,-6999,-6999,-6999,-6999
2008,0,316.58333,316,1400,0.481,27.76,54.34,6.004,-1.76,-1.743,-0.017,9.102,-6999,116.727,-6999,-2.94,23.8,5,23.98,10,0,72.31,101.4,378.777,1.03,87.235,-6999,406.9,948,450.4,-6999,-6999,15.7,-6999,-6999,24.303,-6999,2.668,378.777,2.6,-6999,-6999,-6999,-6999
2008,0,316.60417,316,1430,0.465,27.64,46.97,5.424,-1.549,-1.553,0.005,4.151,-6999,106.819,-6999,-2.97,23.83,5,24.02,10,0,73.29,101.4,378.484,0.99,87.235,-6999,341.5,779,369.9,-6999,-6999,12.8,-6999,-6999,24.485,-6999,2.451,378.484,2.6,-6999,-6999,-6999,-6999
2008,0,316.625,316,1500,0.455,27.56,45.65,5.59,-1.63,-1.63,0,5.249,-6999,103.898,-6999,-3,23.83,5,24.02,10,0,72.91,101.4,378.558,1,87.235,-6999,283.4,653.6,310.2,-6999,-6999,11,-6999,-6999,24.259,-6999,2.528,378.558,2.6,-6999,-6999,-6999,-6999
2008,0,316.64583,316,1530,0.448,27.46,44.54,5.241,-0.932,-0.915,-0.017,-7.913,-6999,91.532,-6999,-3.02,23.81,5,24,10,0,73.47,101.4,378.544,0.97,87.235,-6999,250.2,610.2,289.5,-6999,-6999,14.5,-6999,-6999,24.306,-6999,1.816,378.544,2.6,-6999,-6999,-6999,-6999
2008,0,316.66667,316,1600,0.451,27.28,45.03,5.372,-1.257,-1.251,-0.006,-3.785,-6999,89.527,-6999,-3.04,23.8,5,24,10,0,73.89,101.5,378.247,0.95,87.235,-6999,121.1,333,157.6,-6999,-6999,8.901,-6999,-6999,24.199,-6999,2.137,378.247,2.6,-6999,-6999,-6999,-6999
2008,0,316.6875,316,1630,0.408,27.18,42.93,5.406,-1.084,-1.113,0.029,-7.336,-6999,56.227,-6999,-3.05,23.78,5,23.96,10,0,74.84,101.5,378.131,0.91,87.235,-6999,137.3,394.1,186.7,-6999,-6999,16.6,-6999,-6999,24.382,-6999,1.925,378.131,2.6,-6999,-6999,-6999,-6999
2008,0,316.70833,316,1700,0.394,26.41,43.57,4.867,0.037,0.034,0.004,-8.039,-6999,40.744,-6999,-3.06,23.77,5,23.96,10,0,79.09,101.5,378.618,0.72,87.235,-6999,37.23,125.9,59,-6999,-6999,2.15,-6999,-6999,24.77,-6999,0.758,378.618,2.6,-6999,-6999,-6999,-6999
2008,0,316.72917,316,1730,0.364,25.57,40.58,4.34,-0.176,-0.113,-0.063,-10.004,-6999,32.989,-6999,-3.06,23.74,5,23.94,10,0,83.19,101.5,378.671,0.55,87.235,-6999,-31.7,36.4,16.3,-6999,-6999,6.19,-6999,-6999,24.972,-6999,0.953,378.671,2.6,-6999,-6999,-6999,-6999
2008,0,316.75,316,1800,0.385,25.17,28.07,4.252,-0.021,0.007,-0.027,-7.487,-6999,35.905,-6999,-3.05,23.79,5,24,10,0,86.19,101.5,377.592,0.44,87.235,-6999,-37.43,5.2,1.5,-6999,-6999,1.91,-6999,-6999,25.346,-6999,-9999,377.592,2.6,-6999,-6999,-6999,-6999
2008,0,316.77083,316,1830,0.379,24.93,35.67,4.439,-0.268,-0.218,-0.05,-6.682,-6999,25.523,-6999,-3.03,23.83,5,24.03,10,0,86.32,101.5,377.128,0.43,87.235,-6999,-26.15,0,0,-6999,-6999,1.8,-6999,-6999,25.095,-6999,-9999,377.128,2.6,-6999,-6999,-6999,-6999
2008,0,316.79167,316,1900,0.346,24.39,34.28,4.453,-0.294,-0.262,-0.031,-3.073,-6999,18.354,-6999,-3.01,23.84,5,24.04,10,0,88.12,101.5,376.279,0.36,87.235,-6999,-46.09,0,0,-6999,-6999,2.78,-6999,-6999,24.941,-6999,-9999,376.279,2.6,-6999,-6999,-6999,-6999
2008,0,316.8125,316,1930,0.311,23.96,32.4,3.694,0.032,0.021,0.011,-6.396,-6999,13.269,-6999,-2.98,23.84,5,24.03,10,0,89.99,101.5,375.745,0.3,87.235,-6999,-54.68,0,0,-6999,-6999,3.41,-6999,-6999,24.932,-6999,-9999,375.745,2.6,-6999,-6999,-6999,-6999
2008,0,316.83333,316,2000,0.316,23.74,26.87,3.645,0.101,0.103,-0.002,-7.637,-6999,12.361,-6999,-2.95,23.84,5,24.04,10,0,92.03,101.5,375.93,0.23,87.235,-6999,-50.24,0,0,-6999,-6999,3.11,-6999,-6999,25.224,-6999,-9999,375.93,2.6,-6999,-6999,-6999,-6999
2008,0,316.85417,316,2030,0.255,23.7,31.59,3.464,0.135,0.139,-0.003,-6.828,-6999,8.532,-6999,-2.91,23.86,5,24.05,10,0,92.29,101.5,375.894,0.23,87.235,-6999,-55.86,0,0,-6999,-6999,3.53,-6999,-6999,25.261,-6999,-9999,375.894,2.6,-6999,-6999,-6999,-6999
2008,0,316.875,316,2100,0.263,23.61,27.34,2.862,-0.055,-0.108,0.053,-7.645,-6999,9.832,-6999,-2.86,23.86,5,24.06,10,0,93.11,101.5,375.834,0.2,87.235,-6999,-52.97,0,0,-6999,-6999,3.52,-6999,-6999,25.362,-6999,-9999,375.834,2.6,-6999,-6999,-6999,-6999
2008,0,316.89583,316,2130,0.254,23.53,30.3,2.754,0.502,3.225,0.196,-3.798,-6999,27.903,-6999,-2.81,23.88,5,24.07,10,0,93.58,101.5,376.732,0.19,87.235,-6999,-50.09,0,0,-6999,-6999,3.35,-6999,-6999,25.396,-6999,-9999,376.732,2.6,-6999,-6999,-6999,-6999
2008,0,316.91667,316,2200,0.257,23.58,36.43,2.984,-0.823,-2.866,2.044,-33.44,-6999,9.341,-6999,-2.76,23.9,5,24.09,10,0,93.45,101.5,380.045,0.19,87.235,-6999,-25.41,0,0,-6999,-6999,2.25,-6999,-6999,25.427,-6999,-9999,380.045,2.6,-6999,-6999,-6999,-6999
2008,0,316.9375,316,2230,0.105,23.55,34.69,2.837,0.719,3.369,-0.072,0.347,-6999,33.273,-6999,-2.7,23.88,5,24.06,10,0,93.94,101.5,414.765,0.18,87.235,-6999,-10.37,0,0,-6999,-6999,2.98,-6999,-6999,25.519,-6999,-9999,414.765,2.6,-6999,-6999,-6999,-6999
2008,0,316.95833,316,2300,0.483,23.48,36.22,2.496,0.704,4.996,0.443,0.485,-6999,33.453,-6999,-2.64,23.88,5,24.06,10,0.254,94.85,101.5,413.52,0.15,87.235,-6999,-9.04,0,0,-6999,-6999,2.73,-6999,-6999,25.675,-6999,-9999,413.52,2.6,-6999,-6999,-6999,-6999
2008,0,316.97917,316,2330,0.217,23.46,31.85,2.192,0.587,-1.47,-0.484,0.356,-6999,33.285,-6999,-2.58,23.9,5,24.08,10,0,95.32,101.5,421.114,0.14,87.198,-6999,-10.28,0,0,-6999,-6999,3.17,-6999,-6999,25.781,-6999,-9999,421.114,2.6,-6999,-6999,-6999,-6999
2008,0,317,317,0,0.187,23.43,32.78,2.384,0.504,0.467,-0.772,0.211,-6999,33.097,-6999,-2.51,23.9,5,24.08,10,0,95.38,101.4,412.856,0.13,87.198,-6999,-11.67,0,0,-6999,-6999,3.72,-6999,-6999,25.777,-6999,-9999,412.856,2.6,-6999,-6999,-6999,-6999
2008,0,317.02083,317,30,0.113,23.39,41.11,1.836,0.489,0.276,-0.002,0.422,-6999,33.37,-6999,-2.44,23.9,5,24.08,10,0,95.37,101.4,399.75,0.13,87.198,-6999,-9.65,0,0,-6999,-6999,3.05,-6999,-6999,25.733,-6999,-9999,399.75,2.6,-6999,-6999,-6999,-6999
2008,0,317.04167,317,100,0.102,23.35,28.77,1.348,0.738,0.674,0.065,-3.079,-6999,-0.562,-6999,-2.37,23.9,5,24.08,10,0,95.34,101.5,399.707,0.13,87.198,-6999,-11.16,0,0,-6999,-6999,3.5,-6999,-6999,25.65,-6999,-9999,399.707,2.6,-6999,-6999,-6999,-6999
2008,0,317.0625,317,130,0.115,23.13,19.6,1.224,1.097,1.064,0.034,-0.578,-6999,0.618,-6999,-2.3,23.9,5,24.07,10,0,95.4,101.5,400.794,0.13,87.198,-6999,-10.42,0,0,-6999,-6999,3.18,-6999,-6999,25.402,-6999,-9999,400.794,2.6,-6999,-6999,-6999,-6999
2008,0,317.08333,317,200,0.283,23.12,38.42,1.332,0.189,0.901,-0.711,-12.684,-6999,6.054,-6999,-2.23,23.92,5,24.09,10,0,95.86,101.4,401.357,0.12,87.198,-6999,-7.85,0,0,-6999,-6999,2.38,-6999,-6999,25.534,-6999,-9999,401.357,2.6,-6999,-6999,-6999,-6999
2008,0,317.10417,317,230,0.251,23.4,61.61,3.076,0.402,0.698,-0.295,-10.806,-6999,10.254,-6999,-2.16,23.94,5,24.1,10,0,96.11,101.4,389.275,0.11,87.161,-6999,-11.68,0,0,-6999,-6999,4.59,-6999,-6999,25.95,-6999,-9999,389.275,2.6,-6999,-6999,-6999,-6999
2008,0,317.125,317,300,0.213,23.44,53.99,2.757,0.526,0.427,0.1,-6.767,-6999,8.98,-6999,-2.08,23.93,5,24.09,10,0,94.84,101.301,384.256,0.15,87.198,-6999,-11.91,0,0,-6999,-6999,4.68,-6999,-6999,25.681,-6999,-9999,384.256,2.6,-6999,-6999,-6999,-6999
2008,0,317.14583,317,330,0.201,23.37,41.33,2.266,1.031,0.941,0.09,-5.089,-6999,4.768,-6999,-2.01,23.92,5,24.09,10,0,94.32,101.301,385.939,0.16,87.161,-6999,-10.09,0,0,-6999,-6999,3.6,-6999,-6999,25.445,-6999,-9999,385.939,2.6,-6999,-6999,-6999,-6999
2008,0,317.16667,317,400,0.175,23.35,45.76,2.49,0.607,0.584,0.023,-4.734,-6999,7.322,-6999,-1.94,23.93,5,24.09,10,0,94.76,101.301,387.465,0.15,87.161,-6999,-8.78,0,0,-6999,-6999,2.88,-6999,-6999,25.552,-6999,-9999,387.465,2.6,-6999,-6999,-6999,-6999
2008,0,317.1875,317,430,0.138,23.47,47.93,1.906,0.765,0.621,0.144,-3.877,-6999,0.127,-6999,-1.88,23.94,5,24.1,10,0,94.96,101.301,387.84,0.15,87.161,-6999,-8.34,0,0,-6999,-6999,2.9,-6999,-6999,25.738,-6999,-9999,387.84,2.6,-6999,-6999,-6999,-6999
2008,0,317.20833,317,500,0.194,23.16,29.45,1.512,0.773,0.793,-0.02,-4.904,-6999,0.524,-6999,-1.81,23.91,5,24.07,10,0,94.8,101.301,390.278,0.15,87.161,-6999,-10.36,0,0,-6999,-6999,3.23,-6999,-6999,25.319,-6999,-9999,390.278,2.6,-6999,-6999,-6999,-6999
2008,0,317.22917,317,530,0.125,23.05,38.83,2.02,0.45,0.42,0.031,-2.854,-6999,-0.149,-6999,-1.75,23.93,5,24.09,10,0,95.66,101.301,389.932,0.12,87.161,-6999,-9.97,0,0,-6999,-6999,3.04,-6999,-6999,25.418,-6999,-9999,389.932,2.6,-6999,-6999,-6999,-6999
2008,0,317.25,317,600,0.13,23.01,31.44,1.546,0.807,0.751,0.056,-2.257,-6999,1.207,-6999,-1.71,23.94,5,24.1,10,0,95.92,101.4,390.45,0.11,87.161,-6999,-9.25,0,0,-6999,-6999,2.91,-6999,-6999,25.416,-6999,-9999,390.45,2.6,-6999,-6999,-6999,-6999
2008,0,317.27083,317,630,0.119,23.06,32.3,1.451,0.66,0.578,0.083,-2.9,-6999,0.189,-6999,-1.67,23.97,5,24.12,10,0,96.27,101.4,391.392,0.1,87.161,-6999,-8.88,0.7,0,-6999,-6999,1.91,-6999,-6999,25.569,-6999,-9999,391.392,2.6,-6999,-6999,-6999,-6999
2008,0,317.29167,317,700,0.137,23.09,32.451,1.283,0.549,0.622,-0.072,0.493,-6999,2.533,-6999,-1.63,23.96,5,24.11,10,0,97.94,101.4,392.785,0.06,87.161,-6999,-4.91,25.5,11.2,-6999,-6999,4.62,-6999,-6999,26.044,-6999,0.136,392.785,2.6,-6999,-6999,-6999,-6999
2008,0,317.3125,317,730,0.207,23.52,39.4,1.452,-1.882,-1.565,-0.316,14.661,-6999,30.426,-6999,-1.59,23.99,5,24.14,10,0,97.61,101.4,391.552,0.07,87.161,-6999,56.85,180.6,85,-6999,-6999,17.8,-6999,-6999,26.501,-6999,2.621,391.552,2.6,-6999,-6999,-6999,-6999
2008,0,317.33333,317,800,0.299,24.69,49.09,2.357,-1.332,-1.2,-0.131,21.31,-6999,40.978,-6999,-1.57,24.01,5,24.15,10,0,94.04,101.5,386.176,0.19,87.161,-6999,131.7,360.8,170.8,-6999,-6999,30.5,-6999,-6999,26.999,-6999,2.123,386.176,2.6,-6999,-6999,-6999,-6999
2008,0,317.35417,317,830,0.385,25.51,70.8,3.311,-0.802,-0.671,-0.131,13.796,-6999,36.237,-6999,-1.55,24.03,5,24.16,10,0,90.83,101.5,383.928,0.3,87.161,-6999,216.8,578.6,274.5,-6999,-6999,29.2,-6999,-6999,27.182,-6999,1.631,383.928,2.6,-6999,-6999,-6999,-6999
2008,0,317.375,317,900,0.423,26.2,77,4.361,-0.665,-0.552,-0.113,10.354,-6999,54.034,-6999,-1.53,24.02,5,24.15,10,0,87.52,101.5,381.692,0.42,87.161,-6999,285.2,763,362.3,-6999,-6999,34.7,-6999,-6999,27.123,-6999,1.539,381.692,2.6,-6999,-6999,-6999,-6999
2008,0,317.39583,317,930,0.491,26.91,94.5,4.919,-0.326,-0.315,-0.01,5.426,-6999,66.487,-6999,-1.51,24,5,24.13,10,0,83.24,101.5,379.756,0.59,87.161,-6999,329.9,819,388.9,-6999,-6999,25,-6999,-6999,26.75,-6999,1.217,379.756,2.6,-6999,-6999,-6999,-6999
2008,0,317.41667,317,1000,0.52,27.19,94.2,5.692,-0.482,-0.484,0.003,17.826,-6999,85.04,-6999,-1.5,23.98,5,24.12,10,0,80.76,101.601,379.573,0.69,87.161,-6999,417.9,966,458.9,-6999,-6999,17.1,-6999,-6999,26.312,-6999,1.392,379.573,2.6,-6999,-6999,-6999,-6999
2008,0,317.4375,317,1030,0.533,27.57,94.7,6.074,-0.539,-0.542,0.003,15.386,-6999,98.509,-6999,-1.49,23.96,5,24.1,10,0,79.72,101.601,379.609,0.75,87.161,-6999,503.5,1191,566.1,-6999,-6999,26.701,-6999,-6999,26.482,-6999,1.464,379.609,2.6,-6999,-6999,-6999,-6999
2008,0,317.45833,317,1100,0.523,27.72,94.5,5.995,-0.374,-0.427,0.053,5.018,-6999,93.283,-6999,-1.48,23.94,5,24.07,10,0,79.83,101.5,379.651,0.75,87.161,-6999,464.6,1081,513.701,-6999,-6999,16.401,-6999,-6999,26.754,-6999,1.309,379.651,2.6,-6999,-6999,-6999,-6999
2008,0,317.47917,317,1130,0.45,27.74,93.2,5.644,-0.14,-0.165,0.025,-2.984,-6999,66.719,-6999,-1.47,23.95,5,24.08,10,0,80.08,101.5,380.556,0.74,87.161,-6999,398,902,428.5,-6999,-6999,11.2,-6999,-6999,26.865,-6999,1.062,380.556,2.6,-6999,-6999,-6999,-6999
2008,0,317.5,317,1200,0.512,27.46,91.5,5.646,-1.929,-1.845,-0.083,18.546,-6999,115.213,-6999,-1.46,23.94,5,24.08,10,0,81.4,101.5,380.978,0.68,87.124,-6999,278.2,648.1,307.6,-6999,-6999,14.301,-6999,-6999,26.908,-6999,2.857,380.978,2.6,-6999,-6999,-6999,-6999
2008,0,317.52083,317,1230,0.446,27.7,104.3,5.93,-0.616,-0.595,-0.021,8.189,-6999,95.568,-6999,-1.46,23.96,5,24.08,10,0,78.96,101.5,379.539,0.78,87.124,-6999,595.3,1337,635.6,-6999,-6999,15.4,-6999,-6999,26.437,-6999,1.555,379.539,2.6,-6999,-6999,-6999,-6999
2008,0,317.54167,317,1300,0.45,27.73,105.3,5.147,-0.984,-0.968,-0.016,19.312,-6999,106.57,-6999,-1.45,23.96,5,24.08,10,0,79.79,101.4,379.176,0.75,87.124,-6999,352.7,828,393.2,-6999,-6999,16,-6999,-6999,26.781,-6999,1.94,379.176,2.6,-6999,-6999,-6999,-6999
2008,0,317.5625,317,1330,0.446,27.96,102.6,4.834,-0.843,-0.896,0.054,14.833,-6999,86.09,-6999,-1.44,23.98,5,24.11,10,0,79.36,101.4,378.897,0.78,87.124,-6999,430.8,972,461.8,-6999,-6999,18.301,-6999,-6999,26.952,-6999,1.769,378.897,2.6,-6999,-6999,-6999,-6999
2008,0,317.58333,317,1400,0.455,27.5,96.4,5.088,-0.367,-0.348,-0.019,4.641,-6999,88.777,-6999,-1.43,23.96,5,24.09,10,0,83.21,101.4,379.822,0.62,87.124,-6999,323.5,767,364.2,-6999,-6999,18.7,-6999,-6999,27.596,-6999,1.31,379.822,2.6,-6999,-6999,-6999,-6999
2008,0,317.60417,317,1430,0.44,27.7,95.8,5.162,-0.443,-0.439,-0.003,9.265,-6999,92.731,-6999,-1.43,23.95,5,24.07,10,0,81.65,101.4,379.493,0.68,87.124,-6999,335.4,810,384.7,-6999,-6999,21.801,-6999,-6999,27.368,-6999,1.392,379.493,2.6,-6999,-6999,-6999,-6999
2008,0,317.625,317,1500,0.391,27.85,98.4,5.335,-1.037,34.639,0.655,28.85,-6999,70.204,-6999,-1.42,23.94,5,24.06,10,0,80.39,101.301,379.432,0.73,87.124,-6999,262.8,666,316.1,-6999,-6999,21.901,-6999,-6999,27.175,-6999,1.945,379.432,2.6,-6999,-6999,-6999,-6999
2008,-1,317.64583,317,1530,3.247,27.19,101.6,4.802,-0.666,-9999,0.745,13.334,-6999,50.101,-6999,-1.42,23.92,5,24.05,10,2.032,84.22,101.301,390.664,0.57,87.124,-6999,114.1,296,139.9,-6999,-6999,10.201,-6999,-6999,27.512,-6999,1.705,390.664,2.6,-6999,-6999,-6999,-6999
2008,-1,317.66667,317,1600,4.231,24.41,133.6,4.342,-0.156,-9999,-0.049,3.989,-6999,37.993,-6999,-1.4,23.76,5,23.91,10,7.87,96.2,101.301,403.516,0.12,87.124,-6999,24.54,86.4,40.2,-6999,-6999,6.551,-6999,-6999,27.298,-6999,1.256,403.516,2.6,-6999,-6999,-6999,-6999
2008,0,317.6875,317,1630,0.397,24.95,135,2.014,-0.254,-6.771,0.16,5.91,-6999,40.482,-6999,-1.39,23.94,5,24.06,10,0,97.34,101.301,402.657,0.08,87.124,-6999,42.95,114.8,53.7,-6999,-6999,4.721,-6999,-6999,28.381,-6999,1.586,402.657,2.6,-6999,-6999,-6999,-6999
